Time_Frame,TM_Srvc_Type,Time_Frame_Yr,Time_Frame_Mth,Bene_Geo_Desc,Bene_Mdcd_Mdcr_Enrl_Stus,Bene_Race_Desc,Bene_Sex_Desc,Bene_Mdcr_Entlmt_Stus,Bene_Age_Desc,Bene_RUCA_Desc,TM_Bene_Cnt,Tot_Bene_Cnt,TM_Bene_Pct
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Pennsylvania,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Pennsylvania,All,White,All,All,All,All,170378,811058,0.2100688237
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Pennsylvania,Medicare & Medicaid,All,All,All,All,All,67219,218798,0.3072194444
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Pennsylvania,Medicare Only,All,All,All,All,All,143634,744078,0.1930362139
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Puerto Rico,All,All,All,All,All,All,65632,334188,0.1963924498
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Rhode Island,All,All,All,Aged,All,All,17967,67022,0.2680761541
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Rhode Island,All,All,All,All,65-74,All,9852,34747,0.2835352692
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Rhode Island,All,All,All,All,75-84,All,5710,22562,0.2530804007
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Rhode Island,All,All,All,All,85 and over,All,2498,10286,0.2428543652
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Rhode Island,All,All,All,All,All,All,23906,81307,0.294021425
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Rhode Island,All,All,All,All,All,Rural,24,118,0.2033898305
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Rhode Island,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Rhode Island,All,All,All,All,All,Urban,23882,81186,0.2941640184
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Rhode Island,All,All,All,All,Less than 65,All,5846,13712,0.4263418903
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Rhode Island,All,All,All,Disabled,All,All,5759,13351,0.4313534567
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Rhode Island,All,All,All,ESRD,All,All,180,934,0.1927194861
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Rhode Island,All,All,Female,All,All,All,15061,47572,0.3165937947
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Rhode Island,All,All,Male,All,All,All,8845,33735,0.2621906032
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Rhode Island,All,American Indian / Alaska Native,All,All,All,All,41,107,0.3831775701
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Rhode Island,All,Asian,All,All,All,All,249,884,0.2816742081
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Rhode Island,All,Black/African American,All,All,All,All,926,2874,0.3221990257
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Rhode Island,All,Hispanic,All,All,All,All,2208,6362,0.3470606727
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Rhode Island,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Rhode Island,All,White,All,All,All,All,19715,68348,0.2884502838
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Rhode Island,Medicare & Medicaid,All,All,All,All,All,7056,20896,0.3376722818
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Rhode Island,Medicare Only,All,All,All,All,All,16850,60411,0.2789227128
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,South Carolina,All,All,All,Aged,All,All,41290,323244,0.127736323
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,South Carolina,All,All,All,All,65-74,All,24244,181612,0.1334933815
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,South Carolina,All,All,All,All,75-84,All,13367,110917,0.1205135371
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,South Carolina,All,All,All,All,85 and over,All,4202,35658,0.1178417185
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,South Carolina,All,All,All,All,All,All,56795,397418,0.1429099839
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,South Carolina,All,All,All,All,All,Rural,10013,77170,0.1297524945
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,South Carolina,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,South Carolina,All,All,All,All,All,Urban,46758,320014,0.1461123576
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,South Carolina,All,All,All,All,Less than 65,All,14982,69231,0.2164059453
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,South Carolina,All,All,All,Disabled,All,All,14296,64389,0.2220255013
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,South Carolina,All,All,All,ESRD,All,All,1209,9785,0.123556464
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,South Carolina,All,All,Female,All,All,All,35909,230777,0.1556004281
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,South Carolina,All,All,Male,All,All,All,20886,166641,0.1253353016
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,South Carolina,All,American Indian / Alaska Native,All,All,All,All,59,297,0.1986531987
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,South Carolina,All,Asian,All,All,All,All,268,2258,0.1186891054
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,South Carolina,All,Black/African American,All,All,All,All,13950,101283,0.1377328871
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,South Carolina,All,Hispanic,All,All,All,All,846,5193,0.1629116118
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,South Carolina,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,South Carolina,All,White,All,All,All,All,40848,282249,0.1447232763
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,South Carolina,Medicare & Medicaid,All,All,All,All,All,15521,85147,0.1822847546
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,South Carolina,Medicare Only,All,All,All,All,All,41274,312271,0.1321736569
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,South Dakota,All,All,All,Aged,All,All,3940,40991,0.0961186602
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,South Dakota,All,All,All,All,65-74,All,1936,20871,0.0927602894
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,South Dakota,All,All,All,All,75-84,All,1255,13890,0.0903527718
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,South Dakota,All,All,All,All,85 and over,All,821,6694,0.1226471467
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,South Dakota,All,All,All,All,All,All,5123,46899,0.1092347385
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,South Dakota,All,All,All,All,All,Rural,3110,27895,0.1114895142
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,South Dakota,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,South Dakota,All,All,All,All,All,Urban,2013,18997,0.1059640996
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,South Dakota,All,All,All,All,Less than 65,All,1111,5444,0.2040778839
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,South Dakota,All,All,All,Disabled,All,All,1035,5063,0.2044242544
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,South Dakota,All,All,All,ESRD,All,All,148,845,0.175147929
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,South Dakota,All,All,Female,All,All,All,3173,26616,0.1192140066
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,South Dakota,All,All,Male,All,All,All,1950,20283,0.0961396243
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,South Dakota,All,American Indian / Alaska Native,All,All,All,All,295,1974,0.1494427558
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,South Dakota,All,Asian,All,All,All,All,20,156,0.1282051282
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,South Dakota,All,Black/African American,All,All,All,All,18,207,0.0869565217
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,South Dakota,All,Hispanic,All,All,All,All,55,365,0.1506849315
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,South Dakota,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,South Dakota,All,White,All,All,All,All,4635,43311,0.1070166932
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,South Dakota,Medicare & Medicaid,All,All,All,All,All,1515,7582,0.1998153521
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,South Dakota,Medicare Only,All,All,All,All,All,3608,39317,0.0917669202
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Tennessee,All,All,All,Aged,All,All,40102,389423,0.1029779956
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Tennessee,All,All,All,All,65-74,All,24497,218269,0.1122330702
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Tennessee,All,All,All,All,75-84,All,12276,132466,0.0926728368
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Tennessee,All,All,All,All,85 and over,All,3813,43799,0.0870567821
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Tennessee,All,All,All,All,All,All,60514,497856,0.121549203
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Tennessee,All,All,All,All,All,Rural,18117,156610,0.1156822681
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Tennessee,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Tennessee,All,All,All,All,All,Urban,42256,340314,0.1241676804
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Tennessee,All,All,All,All,Less than 65,All,19928,103322,0.1928727667
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Tennessee,All,All,All,Disabled,All,All,19446,98512,0.1973972714
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Tennessee,All,All,All,ESRD,All,All,966,9921,0.0973692168
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Tennessee,All,All,Female,All,All,All,38264,288112,0.132809463
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Tennessee,All,All,Male,All,All,All,22250,209744,0.1060816996
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Tennessee,All,American Indian / Alaska Native,All,All,All,All,39,323,0.1207430341
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Tennessee,All,Asian,All,All,All,All,305,2711,0.1125046108
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Tennessee,All,Black/African American,All,All,All,All,8916,69187,0.12886814
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Tennessee,All,Hispanic,All,All,All,All,673,5008,0.134384984
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Tennessee,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Tennessee,All,White,All,All,All,All,49803,413960,0.1203087255
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Tennessee,Medicare & Medicaid,All,All,All,All,All,22468,137518,0.1633822481
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Tennessee,Medicare Only,All,All,All,All,All,38046,360338,0.1055842015
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Territories,All,All,All,All,All,All,66,2041,0.0323370897
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Texas,All,All,All,Aged,All,All,255170,1313952,0.194200397
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Texas,All,All,All,All,65-74,All,146511,733431,0.1997611227
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Texas,All,All,All,All,75-84,All,82720,442932,0.1867555291
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Texas,All,All,All,All,85 and over,All,30415,159833,0.1902923677
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Texas,All,All,All,All,All,All,327230,1564123,0.2092098895
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Texas,All,All,All,All,All,Rural,45640,252148,0.1810048067
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Texas,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Texas,All,All,All,All,All,Urban,281205,1310008,0.2146589944
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Texas,All,All,All,All,Less than 65,All,67584,227927,0.2965159898
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Texas,All,All,All,Disabled,All,All,62746,204333,0.307077173
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Texas,All,All,All,ESRD,All,All,9314,45838,0.2031938566
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Texas,All,All,Female,All,All,All,202025,901319,0.2241437271
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Texas,All,All,Male,All,All,All,125205,662804,0.1889019982
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Texas,All,American Indian / Alaska Native,All,All,All,All,534,2401,0.2224073303
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Texas,All,Asian,All,All,All,All,8295,40888,0.2028712581
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Texas,All,Black/African American,All,All,All,All,42744,188346,0.2269440285
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Texas,All,Hispanic,All,All,All,All,88306,375227,0.2353402074
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Texas,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Texas,All,White,All,All,All,All,182785,934542,0.1955877852
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Texas,Medicare & Medicaid,All,All,All,All,All,96736,364624,0.2653034359
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Texas,Medicare Only,All,All,All,All,All,230494,1199499,0.1921585595
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Utah,All,All,All,Aged,All,All,16232,109981,0.147589129
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Utah,All,All,All,All,65-74,All,9702,59487,0.1630944576
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Utah,All,All,All,All,75-84,All,5083,38344,0.1325631129
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Utah,All,All,All,All,85 and over,All,1561,13089,0.1192604477
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Utah,All,All,All,All,All,All,21913,128630,0.1703568374
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Utah,All,All,All,All,All,Rural,3356,19968,0.1680689103
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Utah,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Utah,All,All,All,All,All,Urban,18554,108633,0.1707952464
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Utah,All,All,All,All,Less than 65,All,5567,17710,0.3143421796
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Utah,All,All,All,Disabled,All,All,5441,16847,0.3229655131
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Utah,All,All,All,ESRD,All,All,240,1802,0.1331853496
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Utah,All,All,Female,All,All,All,13357,71618,0.186503393
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Utah,All,All,Male,All,All,All,8556,57012,0.1500736687
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Utah,All,American Indian / Alaska Native,All,All,All,All,186,683,0.2723279649
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Utah,All,Asian,All,All,All,All,332,2087,0.1590800192
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Utah,All,Black/African American,All,All,All,All,186,851,0.2185663925
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Utah,All,Hispanic,All,All,All,All,1213,6743,0.1798902566
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Utah,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Utah,All,White,All,All,All,All,19513,115498,0.1689466484
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Utah,Medicare & Medicaid,All,All,All,All,All,4855,17726,0.2738914589
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Utah,Medicare Only,All,All,All,All,All,17058,110904,0.1538086994
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Vermont,All,All,All,Aged,All,All,7540,28316,0.2662805481
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Vermont,All,All,All,All,65-74,All,4492,15589,0.288151902
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Vermont,All,All,All,All,75-84,All,2288,9379,0.2439492483
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Vermont,All,All,All,All,85 and over,All,802,3529,0.227259847
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Vermont,All,All,All,All,All,All,10572,34298,0.3082395475
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Vermont,All,All,All,All,All,Rural,7471,25404,0.2940875453
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Vermont,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Vermont,All,All,All,All,All,Urban,3047,8776,0.3471969006
Pandemic (March 2020-February 2021),All Telemedicine,2021,01,Vermont,All,All,All,All,Less than 65,All,2990,5801,0.5154283744
